Date,Section,Title,Sentiment Score,Sentiment Interpretation,Web url
15/10/2024,US news,Two US boys die in separate Halloween hayride tractor accidents ,-0.429,Negative,https://www.theguardian.com/us-news/2024/oct/15/halloween-haunted-hayride-tractor-deaths
15/10/2024,US news,Snakes and batters: reptile slithers into LA Dodgers’ dugout during MLB game,0.9606,Positive,https://www.theguardian.com/sport/2024/oct/15/snake-los-angeles-dodgers-dugout
15/10/2024,US news,"Veterans dismissed over ‘don’t ask, don’t tell’ policy given honorable discharges",0.9655,Positive,https://www.theguardian.com/us-news/2024/oct/15/military-honorable-discharges-dont-ask-dont-tell
15/10/2024,US news,Trump vows to impose tariffs as experts warn of price hikes and angry allies,0.9889,Positive,https://www.theguardian.com/us-news/2024/oct/15/trump-tariffs-price-hikes-warnings
15/10/2024,US news,More than 100 people died near the New Mexico border in 2024 – a tenfold increase in two years,-0.9948,Negative,https://www.theguardian.com/us-news/2024/oct/15/deaths-new-mexico-border-immigration
15/10/2024,US news,"Georgia counties are mandated to certify elections, judge rules",-0.8746,Negative,https://www.theguardian.com/us-news/2024/oct/15/georgia-election-certification-denier-republican
15/10/2024,US news,Trump dances for 40 minutes during campaign rally: ‘Let’s listen to music’,0.9907,Positive,https://www.theguardian.com/us-news/2024/oct/15/trump-dancing-pennsylvania-rally
15/10/2024,US news,Two men wounded at Trump rally shooting say Secret Service failed them,-0.9936,Negative,https://www.theguardian.com/us-news/2024/oct/15/trump-rally-shooting-wounded-secret-service
15/10/2024,US news,Man arrested over alleged violent threat against Fema staff in North Carolina,-0.9816,Negative,https://www.theguardian.com/us-news/2024/oct/15/fema-threats-arrest-hurricane-helene
15/10/2024,US news,Pelosi says she hasn’t spoken to Biden since pressuring him to drop out | First Thing,-0.9981,Negative,https://www.theguardian.com/us-news/2024/oct/15/first-thing-pelosi-hasnt-spoken-biden-pressuring-drop-out
15/10/2024,US news, Hurricane Helene destroyed Asheville’s flourishing arts community. Can they rebuild what was lost?,-0.8962,Negative,https://www.theguardian.com/us-news/2024/oct/15/asheville-arts-community
15/10/2024,US news,Pelosi says she still hasn’t spoken to Biden since pressuring him to drop out,0.9919,Positive,https://www.theguardian.com/us-news/2024/oct/14/pelosi-biden-trump-election
15/10/2024,US news,US election briefing: Harris airs clips of her opponent while Trump hosts a ‘musical-fest’,-0.9849,Negative,https://www.theguardian.com/us-news/2024/oct/15/us-election-briefing-harris-airs-clips-of-her-opponents-interviews-at-rally-while-trump-hosts-a-musical-fest
15/10/2024,US news,Harris calls Trump a ‘risk for America’ after former president’s ‘enemy within’ remarks,-0.9892,Negative,https://www.theguardian.com/us-news/2024/oct/14/harris-trump-enemy-within-campaign
25/10/2024,US news,Sexual misconduct allegations against Donald Trump – a timeline,0.9947,Positive,https://www.theguardian.com/us-news/2024/oct/25/trump-sexual-misconduct-allegations-timeline
25/10/2024,US news,"Virginia must restore voter eligibility to more than 1,600 after US judge ruling",0.8304,Positive,https://www.theguardian.com/us-news/2024/oct/25/virginia-voter-non-citizen-eligible
25/10/2024,US news,Former Abercrombie CEO Mike Jeffries pleads not guilty in sex trafficking case,-0.9862,Negative,https://www.theguardian.com/us-news/2024/oct/25/former-abercrombie-ceo-mike-jeffries-plea
25/10/2024,US news,Chinese believed to have targeted Trump’s and Vance’s phones in US telecommunications breach,-0.7096,Negative,https://www.theguardian.com/us-news/2024/oct/25/china-hack-trump-vance
25/10/2024,US news,"What is E coli, and how can you prevent yourself from becoming infected by it?",-0.9943,Negative,https://www.theguardian.com/us-news/2024/oct/25/what-is-e-coli-symptoms-mcdonalds
25/10/2024,US news,Biden formally apologizes for Indian boarding schools: ‘a blot on US history’,-0.9884,Negative,https://www.theguardian.com/us-news/2024/oct/25/biden-apologizes-indian-boarding-schools
25/10/2024,US news,"Pennsylvania officials investigating 2,500 voter registrations for fraud",-0.7925,Negative,https://www.theguardian.com/us-news/2024/oct/25/pennsylvania-investigating-voter-fraud
25/10/2024,US news,"Fascism, Donald Trump and George Orwell | Letters",0.7489,Positive,https://www.theguardian.com/us-news/2024/oct/25/fascism-donald-trump-and-george-orwell
25/10/2024,US news,Doug Emhoff’s former girlfriend alleges he slapped her during argument in 2012,-0.8804,Negative,https://www.theguardian.com/us-news/2024/oct/25/doug-emhoff-slap-allegations
25/10/2024,US news,The key US Senate races that could determine who controls the chamber,0.9948,Positive,https://www.theguardian.com/us-news/2024/sep/18/senate-races-elections-to-watch
25/10/2024,US news,Can this Trump-backed car dealer unseat the Ohio Democrat and win Republicans the Senate?,0.9906,Positive,https://www.theguardian.com/us-news/2024/oct/25/ohio-senate-election-power-balance
25/10/2024,US news,‘They regress’: kids struggle without school and structure after Helene,-0.9584,Negative,https://www.theguardian.com/us-news/2024/oct/25/north-carolina-schools-helene
25/10/2024,US news,More ‘lifelong Republican’ former Trump aides denounce ex-president in letter,-0.9144,Negative,https://www.theguardian.com/us-news/2024/oct/25/election-former-officials-denounce-trump
25/10/2024,US news,"‘Fascist’, ‘conman’, ‘predator’, ‘cheat’: what 11 former Trump staffers say about him now",-0.9974,Negative,https://www.theguardian.com/us-news/2024/oct/25/election-trump-staffers-john-kelly
25/10/2024,US news,Stacey Williams says Donald Trump and Jeffrey Epstein ‘coordinated’ groping incident,-0.9871,Negative,https://www.theguardian.com/us-news/2024/oct/25/stacey-williams-trump-epstein
25/10/2024,US news,I visited JD Vance’s home town. Here’s what I learned about young male voters,0.8515,Positive,https://www.theguardian.com/us-news/commentisfree/2024/oct/25/i-visited-jd-vances-hometown-heres-what-i-learned-about-young-male-voters
25/10/2024,US news,Nobel prize winners endorse Harris and warn Trump would endanger future of science,0.9914,Positive,https://www.theguardian.com/us-news/2024/oct/25/nobel-prize-winners-endorse-kamala-harris
25/10/2024,US news,Kamala Harris and Barack Obama share stage for first time | First Thing,-0.9971,Negative,https://www.theguardian.com/us-news/2024/oct/25/first-thing-ours-is-a-fight-for-the-future-harris-and-obama-share-stage-for-first-time
25/10/2024,US news,‘Ours is a fight for the future’: Harris and Obama share stage for first time at Georgia rally,-0.1253,Negative,https://www.theguardian.com/us-news/2024/oct/24/kamala-harris-obama-georgia
25/10/2024,US news,US presidential election updates: Polls show historic gender split between Trump and Harris voters,-0.9352,Negative,https://www.theguardian.com/us-news/2024/oct/25/us-presidential-election-trump-harris-updates
25/10/2024,US news,Springsteen calls Trump an ‘American tyrant’ at Harris’s star-studded rally,0.9945,Positive,https://www.theguardian.com/us-news/2024/oct/24/bruce-springsteen-trump-american-tyrant-harris-georgia-rally
25/10/2024,US news,Trump calls US a ‘garbage can’ in diatribe against immigration in Arizona,-0.7529,Negative,https://www.theguardian.com/us-news/2024/oct/24/trump-arizona-rally-immigration
19/10/2024,US news,Why experts say Christian nationalists’ rhetoric may spur violence,-0.9914,Negative,https://www.theguardian.com/us-news/2024/oct/19/christian-nationalists-violence-concerns
19/10/2024,US news,Montana park ranger says Senate candidate Tim Sheehy lied about combat wound,-0.9889,Negative,https://www.theguardian.com/us-news/2024/oct/19/tim-sheehy-gunshot-wound-montana-park-ranger
19/10/2024,US news,Revealed: Trump ground game in key states flagged as potentially fake,-0.9908,Negative,https://www.theguardian.com/us-news/2024/oct/19/trump-campaign-leaked-data-voters-elon-musk
19/10/2024,US news,Harris and Trump pushed to extreme plays for support in knife-edge race,-0.872,Negative,https://www.theguardian.com/us-news/2024/oct/19/harris-trump-polls-election-race
19/10/2024,US news,From Fox News to Call Her Daddy: how Kamala Harris turned up election heat in pivot to media blitz ,0.9965,Positive,https://www.theguardian.com/us-news/2024/oct/19/kamala-harris-trump-voters-media-blitz-call-her-daddy-fox-news
19/10/2024,US news,Paul Whelan credits Brittney Griner for ‘great help’ in his release from Russia,-0.7783,Negative,https://www.theguardian.com/us-news/2024/oct/19/paul-whelan-brittney-griner-russian-captivity
19/10/2024,US news,Most common US pesticide may affect brain development similarly to nicotine,-0.509,Negative,https://www.theguardian.com/us-news/2024/oct/19/pesticide-neonicotinoids-brain-development
19/10/2024,US news,US approves first-ever tribal marine sanctuary: ‘Our community’s hard work has come to fruition’,0.9971,Positive,https://www.theguardian.com/us-news/2024/oct/19/tribal-marine-sanctuary-chumash-heritage
19/10/2024,US news,‘I’m a Christian for trans rights’: pro-LGBTQ+ Missouri pastor runs for office,0.9826,Positive,https://www.theguardian.com/us-news/2024/oct/19/susan-shumway-missouri-christian-pastor-lgbtq-rights
19/10/2024,US news,Harris is panicking over the Black male vote – but polls don’t show full picture,0.9938,Positive,https://www.theguardian.com/us-news/2024/oct/19/harris-black-male-vote-polls
19/10/2024,US news,Could the once united Trump family be fading in this election?,0.9976,Positive,https://www.theguardian.com/us-news/2024/oct/19/trump-family-melania-don-jr-ivanka-election
19/10/2024,US news,"Mark Cuban on Harris, Trump and not looking for ‘a brawl’ with AOC over Lina Khan",0.9972,Positive,https://www.theguardian.com/us-news/2024/oct/19/mark-cuban-supporting-kamala-harris-interview
19/10/2024,US news,US presidential election updates: Trump and Harris spar over stamina in Michigan,0.9943,Positive,https://www.theguardian.com/us-news/2024/oct/19/us-presidential-election-trump-harris-updates
07/10/2024,US news,Kamala Harris pays tribute to victims of 7 October attacks on first anniversary,-0.9987,Negative,https://www.theguardian.com/us-news/2024/oct/07/harris-7-october-hamas-israel
07/10/2024,US news,Georgia supreme court reinstates six-week abortion ban,-0.8519,Negative,https://www.theguardian.com/us-news/2024/oct/07/georgia-supreme-court-abortion-ban
07/10/2024,US news,Protesters for Palestine and Israel rally across US on 7 October anniversary,-0.9977,Negative,https://www.theguardian.com/us-news/2024/oct/07/us-cities-and-campuses-on-high-alert-over-7-october-anniversary-events
07/10/2024,US news,"Georgia residents on Trump and Harris’s post-Helene trips: ‘He’s here to get votes, she’s here to help’",-0.9806,Negative,https://www.theguardian.com/us-news/2024/oct/07/harris-trump-georgia-hurricane-helene-election
07/10/2024,US news,Pennsylvania swing county to keep ballot drop boxes after controversy,0.979,Positive,https://www.theguardian.com/us-news/2024/oct/07/voting-drop-boxes-luzerne-pennsylvania
07/10/2024,US news,"Trump appointees must prove ‘fidelity and loyalty’, says campaign official",0.8573,Positive,https://www.theguardian.com/us-news/2024/oct/07/trump-election-howard-lutnick-loyalty
07/10/2024,US news,Trump allies threaten Deloitte contracts after employee leaks Vance comments,-0.9233,Negative,https://www.theguardian.com/us-news/2024/oct/07/trump-vance-deloitte-contracts
07/10/2024,US news,Melania Trump says Donald always knew she supported abortion rights,0.9927,Positive,https://www.theguardian.com/us-news/2024/oct/07/melania-trump-abortion-pro-choice
07/10/2024,US news,Harris hits back at Republican’s remarks about her lack of biological children,0.7971,Positive,https://www.theguardian.com/us-news/2024/oct/07/kamala-harris-call-her-daddy-podcast-comments
07/10/2024,US news,First Thing: One year after the 7 October attacks,-0.9993,Negative,https://www.theguardian.com/us-news/2024/oct/07/first-thing-one-year-after-the-7-october-attacks
07/10/2024,US news,How an ultra-right majority in California’s far north picked a novice to run its elections,-0.9976,Negative,https://www.theguardian.com/us-news/2024/oct/07/shasha-county-elections-office-california
07/10/2024,US news,Trump aide Corey Lewandowski said to have lost campaign power struggle,0.5448,Positive,https://www.theguardian.com/us-news/2024/oct/07/trump-aide-corey-lewandowski-sidelined
07/10/2024,US news,"Trump’s courting of big donors poses major corruption dangers, experts warn",0.997,Positive,https://www.theguardian.com/us-news/2024/oct/07/trump-big-donors-corruption-musk
07/10/2024,US news,Why is Georgia hand counting ballots and how will it affect the 2024 election?,0.9777,Positive,https://www.theguardian.com/us-news/2024/oct/07/georgia-hand-counting-ballots-2024-election-explained
07/10/2024,US news,‘Every day is a new conspiracy’: behind Trump’s ironclad grip on rightwing media,0.9102,Positive,https://www.theguardian.com/us-news/2024/oct/07/trump-rightwing-media-tv-podcasts-sites
06/10/2024,US news,Black bear with three cubs attacks man after breaking into Colorado home,-0.9913,Negative,https://www.theguardian.com/us-news/2024/oct/06/black-bear-attacks-man-colorado-home
06/10/2024,US news,"Still reeling from Helene, Florida braces for Hurricane Milton as it gains strength",-0.9956,Negative,https://www.theguardian.com/us-news/2024/oct/06/florida-hurricane-helene-milton
06/10/2024,US news,Harris embarks on media blitz and tries to edge out Trump in key swing states,0.9705,Positive,https://www.theguardian.com/us-news/2024/oct/06/harris-media-whirlwind-trump-battleground-states
06/10/2024,US news,Trump and guns loom large as scandal-hit supreme court gets back to work,0.9852,Positive,https://www.theguardian.com/us-news/2024/oct/06/trump-guns-us-supreme-court
06/10/2024,US news,New Orleans archdiocese bankruptcy parties wary of turnaround expert after WSJ investigation,-0.9975,Negative,https://www.theguardian.com/us-news/2024/oct/06/new-orleans-catholic-church-bankruptcy-mohsin-meghji
06/10/2024,US news,‘We look after our neighbors’: how mutual-aid groups are filling the gaps after Hurricane Helene,0.9822,Positive,https://www.theguardian.com/us-news/2024/oct/06/hurricane-helene-mutual-aid
06/10/2024,US news,She fled domestic violence fears in Mexico. Now she’s California’s first deaf Latina mayor,0.988,Positive,https://www.theguardian.com/us-news/2024/oct/06/california-mayor-josefina-duenas-ukiah
06/10/2024,US news,US universities failed to nurture meaningful dialogue after 7 October. But some students are still trying to talk,-0.9982,Negative,https://www.theguardian.com/us-news/2024/oct/06/israel-gaza-war-university-campus
06/10/2024,US news,"‘Undisciplined, unhinged and deranged’: will Trump’s strange behavior hurt him at the polls?",-0.9974,Negative,https://www.theguardian.com/us-news/2024/oct/06/trump-behavior-final-meltdown
06/10/2024,US news,Helene-ravaged areas will feel health effects for years: ‘It’s unprecedented’,-0.9972,Negative,https://www.theguardian.com/us-news/2024/oct/06/helene-damaged-infrastructure-health-effects
06/10/2024,US news,Shattered residents pick up the pieces after Hurricane Helene’s devastation,-0.9968,Negative,https://www.theguardian.com/us-news/2024/oct/06/hurricane-helene-north-carolina-dispatch
06/10/2024,US news,"Donald Trump makes a theatrical return to Butler, scene of assassination attempt",0.9791,Positive,https://www.theguardian.com/us-news/2024/oct/06/donald-trump-makes-a-theatrical-return-to-butler-scene-of-assassination-attempt
06/10/2024,US news,Harris says federal aid for Hurricane Helene relief ‘here for the long term’,-0.937,Negative,https://www.theguardian.com/us-news/2024/oct/05/kamala-harris-north-carolina-hurricane-helene
23/10/2024,US news,‘We can win Florida’: Harris’s husband Doug Emhoff rallies for VP in red state,0.9646,Positive,https://www.theguardian.com/us-news/2024/oct/23/doug-emhoff-florida-rally-kamala-harris
23/10/2024,US news,"Donald Trump groped me in what felt like a ‘twisted game’ with Jeffrey Epstein, former model alleges",-0.9934,Negative,https://www.theguardian.com/us-news/2024/oct/23/donald-trump-accuser-stacey-williams-jeffrey-epstein
23/10/2024,US news,Kamala Harris denounces Trump as ‘fascist’ who wants ‘unchecked power’,-0.7894,Negative,https://www.theguardian.com/us-news/2024/oct/23/harris-trump-fascist-hitler-comments-election
23/10/2024,US news,UAW members support Harris over Trump by 22 points in swing states – poll,0.9837,Positive,https://www.theguardian.com/us-news/2024/oct/23/uaw-harris-swing-state-poll
23/10/2024,US news,Idaho jailed her for registering to vote. She says she’ll never vote again,-0.9991,Negative,https://www.theguardian.com/us-news/2024/oct/23/idaho-felony-voting
23/10/2024,US news,"Colorado girl fights back against would-be kidnapper in clown mask, police say",-0.9909,Negative,https://www.theguardian.com/us-news/2024/oct/23/colorado-girl-kidnapping-man-arrested
23/10/2024,US news,Bill Gates says privately he donated $50m to Kamala Harris campaign – report,0.9874,Positive,https://www.theguardian.com/us-news/2024/oct/23/bill-gates-donates-millions-kamala-harris-campaign-election
23/10/2024,US news,University of Mississippi students hold Palestine vigil after racist counter-protests: ‘We fight for the living’,-0.9634,Negative,https://www.theguardian.com/us-news/2024/oct/23/university-of-mississippi-palestine-vigil
23/10/2024,US news,Biden says Trump should be locked up then clarifies he meant ‘politically’,-0.9977,Negative,https://www.theguardian.com/us-news/2024/oct/23/biden-trump-lock-up-prison-election-backlash
23/10/2024,US news,‘Hottest year I’ve ever experienced’: canvassers in Nevada grapple with heat as they work to mobilise voters,-0.9703,Negative,https://www.theguardian.com/us-news/2024/oct/23/nevada-canvassaers-heatwave-us-election-2024
23/10/2024,US news,Virginia candidate fired by Trump warns of Republican plans to politicize federal jobs,0.9981,Positive,https://www.theguardian.com/us-news/2024/oct/23/virginia-house-race-democrat-eugene-vindman
23/10/2024,US news,Texas county reverses classification of Indigenous history book as fiction,0.9846,Positive,https://www.theguardian.com/us-news/2024/oct/23/texas-indigenous-book-montgomery-libraries
23/10/2024,US news,A new political force: San Francisco’s mayoral election is a litmus test for tech elite’s influence,0.9745,Positive,https://www.theguardian.com/us-news/2024/oct/23/san-francisco-mayor-elections-tech-elite-money-influence
23/10/2024,US news,Guardian US to co-host event on battle over voting rights in America,-0.8519,Negative,https://www.theguardian.com/us-news/2024/oct/23/guardian-fox-center-election-voting-event
23/10/2024,US news,What to know about the Kamala Harris town hall on CNN ,0.9824,Positive,https://www.theguardian.com/us-news/2024/oct/23/watch-kamala-harris-cnn-town-hall-time
23/10/2024,US news,Republican Mark Robinson suggested ‘deadbeat’ parents should be sterilized in racist social media posts,-0.9925,Negative,https://www.theguardian.com/us-news/2024/oct/23/mark-robinson-racist-facebook-posts
23/10/2024,US news,‘Working-class New Yorkers are being pushed out of the city they built’: why Zohran Mamdani is running for mayor,0.9929,Positive,https://www.theguardian.com/us-news/2024/oct/23/who-is-zohran-mamdani-new-york-mayor-candidate
23/10/2024,US news,Harris says the US is ‘absolutely’ ready for a female president | First Thing,0.3429,Positive,https://www.theguardian.com/us-news/2024/oct/23/first-thing-kamala-harris-says-us-absolutely-ready-for-female-president
23/10/2024,US news,US election briefing: ex-chief of staff John Kelly says Trump fits the ‘definition of fascist’,0.9429,Positive,https://www.theguardian.com/us-news/2024/oct/23/us-presidential-election-trump-harris-updates
23/10/2024,US news,Trump hosts ‘roundtable’ as Harris promises policies in bid for Latino voters,0.9976,Positive,https://www.theguardian.com/us-news/2024/oct/22/election-trump-latino-voters
23/10/2024,US news,Obama and Walz excoriate Trump at Wisconsin rally in early voting push,0.8931,Positive,https://www.theguardian.com/us-news/2024/oct/22/obama-walz-wisconsin-early-voting
23/10/2024,US news,Trump files extraordinary complaint claiming election meddling by UK Labour party,0.9168,Positive,https://www.theguardian.com/us-news/2024/oct/22/trump-complaint-uk-labour-party
23/10/2024,US news,"The US is ‘absolutely’ ready for a female president, Harris says in NBC interview",0.9419,Positive,https://www.theguardian.com/us-news/2024/oct/22/kamala-harris-nbc-interview-female-president
23/10/2024,US news,JD Vance urges Arizona crowd to ‘work our rear ends off’ to help Trump win,0.9815,Positive,https://www.theguardian.com/us-news/2024/oct/22/jd-vance-arizona-voters-rally
02/10/2024,US news,Special counsel pushes to use Pence against Trump in 2020 election case,-0.944,Negative,https://www.theguardian.com/us-news/2024/oct/02/jack-smith-pence-trump-election-interference-case
02/10/2024,US news,JD Vance takes victory lap and mocks Tim Walz over debate gaffe,-0.9497,Negative,https://www.theguardian.com/us-news/2024/oct/02/walz-vance-debate-victory-lap-michigan-rally
02/10/2024,US news,Biden visits North and South Carolina as Hurricane Helene death toll rises,-0.9624,Negative,https://www.theguardian.com/us-news/2024/oct/02/hurricane-helene-death-toll
02/10/2024,US news,Walz says Vance was ‘gaslighting’ public about Trump’s record in debate,0.9733,Positive,https://www.theguardian.com/us-news/2024/oct/02/walz-vance-debate-gaslighting-trump-record
02/10/2024,US news,At least three California students taken to hospital for heat-related injuries,-0.8807,Negative,https://www.theguardian.com/us-news/2024/oct/02/california-students-hospitalized-heatwave-injuries
02/10/2024,US news,US judge sides with pro-Palestinian students over canceled 7 October vigil,-0.9406,Negative,https://www.theguardian.com/us-news/2024/oct/02/university-maryland-pro-palestine-vigil
02/10/2024,US news,Hurricane Helene leaves thousands without clean water in its wake,-0.5913,Negative,https://www.theguardian.com/us-news/2024/oct/02/hurricane-helene-clean-water-supply
02/10/2024,US news,Republicans want to recapture the Senate. This Pennsylvania race could stop them,0.9986,Positive,https://www.theguardian.com/us-news/2024/oct/02/pennsylvania-senate-race-democrats
02/10/2024,US news,Mark Robinson skipped vote to declare Hurricane Helene a state of emergency,-0.5132,Negative,https://www.theguardian.com/us-news/2024/oct/02/mark-robinson-hurricane-helene-state-emergency-north-carolina
02/10/2024,US news,Republicans vexed as Senate challengers fall behind Trump in polls,0.9964,Positive,https://www.theguardian.com/us-news/2024/oct/02/republican-senate-polls
02/10/2024,US news,"Major storms contribute to thousands of deaths up to 15 years later, study finds",-0.9907,Negative,https://www.theguardian.com/us-news/2024/oct/02/natural-disasters-storms-impact-mortality-study
02/10/2024,US news,"US farms are forcing workers to buy inedible, expensive meals: ‘It makes you feel enslaved’",-0.999,Negative,https://www.theguardian.com/us-news/2024/oct/02/h2a-worker-program-migrant-farm-food
02/10/2024,US news,Hurricane Helene: a visual timeline of storm’s devastation,-0.9703,Negative,https://www.theguardian.com/us-news/2024/oct/02/hurricane-helene-destruction-timeline
02/10/2024,US news,‘A target on their back’: college athletes face wave of abuse amid gambling boom,-0.999,Negative,https://www.theguardian.com/us-news/2024/oct/02/college-athletes-abuse-online-gambling-betting
02/10/2024,US news,Do New Yorkers really have ‘the champagne of tap waters’?,0.9938,Positive,https://www.theguardian.com/us-news/2024/oct/02/new-york-city-tap-water-quality
02/10/2024,US news,US Jewish groups mark 7 October anniversary amid growing fractures,-0.9988,Negative,https://www.theguardian.com/us-news/2024/oct/02/jewish-groups-7-october-anniversary
02/10/2024,US news,"Delay, delay, delay: Trump’s legal strategy proves effective as election nears",-0.9693,Negative,https://www.theguardian.com/us-news/2024/oct/02/trump-legal-strategy-election
02/10/2024,US news,Something about the migrant labor camp spooked my mother. Then she learned its dark history,-0.9988,Negative,https://www.theguardian.com/us-news/2024/oct/02/farm-migrant-labor-japanese-american-incarceration-idaho
02/10/2024,US news,First Thing: IDF moves more troops into Lebanon after Iranian missile attack on Israel,-0.999,Negative,https://www.theguardian.com/us-news/2024/oct/02/first-thing-idf-moves-more-troops-into-lebanon-after-iranian-missile-attack-on-israel
02/10/2024,US news,‘Show me the money’: how Eric Adams made it to the top – and fell back down,0.9979,Positive,https://www.theguardian.com/us-news/2024/oct/02/eric-adams-corruption-scandals
02/10/2024,US news,EPA’s drinking water limits for PFAS are under threat – and that’s nothing new,-0.947,Negative,https://www.theguardian.com/us-news/2024/oct/02/epa-drinking-water-limits-pfas-analysis
02/10/2024,US news,Friendship bracelets and eyeliner: the internet reacts to the Vance-Walz debate,0.5952,Positive,https://www.theguardian.com/us-news/2024/oct/02/vp-debate-reaction-walz-vance
02/10/2024,US news,Mayor in Wisconsin removes ballot drop box as tensions rise over voting method,-0.9748,Negative,https://www.theguardian.com/us-news/2024/oct/02/election-wisconsin-mail-ballot-box
02/10/2024,US news,US man accused of stealing ambulance to drive to stolen-car court hearing,-0.9575,Negative,https://www.theguardian.com/us-news/2024/oct/02/oklahoma-man-police-court-hearing
02/10/2024,US news,"Harris faces triple trouble, even before October’s inevitable surprises",-0.9778,Negative,https://www.theguardian.com/us-news/2024/oct/02/middle-east-hurricane-helene-dockworker-strikes-kamala-harris
02/10/2024,US news,US swing state voters: share your reaction to the vice-presidential debate,0.5661,Positive,https://www.theguardian.com/us-news/2024/oct/02/us-swing-state-voters-share-your-reaction-to-the-vice-presidential-debate
02/10/2024,US news,Walz and Vance embrace an endangered US political species: agreement,0.4081,Positive,https://www.theguardian.com/us-news/2024/oct/02/trump-vance-vp-debate-analysis
02/10/2024,US news,Trump aides believe a polished JD Vance made campaign more palatable,0.885,Positive,https://www.theguardian.com/us-news/2024/oct/02/vp-debate-jd-vance-performance-trump-campaign
02/10/2024,US news,Jimmy Carter becomes the first former US president to turn 100,0.9923,Positive,https://www.theguardian.com/us-news/2024/oct/01/president-jimmy-carter-turns-100
02/10/2024,US news,"School shootings, childcare and cost of living: key takeaways from the Walz-Vance debate",-0.9992,Negative,https://www.theguardian.com/us-news/2024/oct/01/trump-vance-vp-debate-highlights
02/10/2024,US news,Walz and Vance clash over abortion and immigration in vice-presidential debate,-0.9979,Negative,https://www.theguardian.com/us-news/2024/oct/01/vice-presidential-debate-walz-vance
02/10/2024,US news,"Fact-checking the US vice-presidential debate: abortion, immigration, climate and more",-0.9023,Negative,https://www.theguardian.com/us-news/2024/oct/01/walz-vance-debate-fact-check-updates
02/10/2024,US news,Vance refuses to say Trump lost the 2020 election in Walz debate,-0.9856,Negative,https://www.theguardian.com/us-news/2024/oct/01/walz-vance-debate-2020-election
02/10/2024,US news,Trump tells rally Kamala Harris ‘wouldn’t have won The Apprentice’,-0.9982,Negative,https://www.theguardian.com/us-news/2024/oct/01/trump-kamala-harris-apprentice
01/10/2024,US news,Trump makes last effort to keep hidden January 6 case evidence before election,0.9822,Positive,https://www.theguardian.com/us-news/2024/oct/01/trump-january-6-election
01/10/2024,US news,Eric Adams requests hearing on alleged secrecy violations in bribery case,-0.7881,Negative,https://www.theguardian.com/us-news/2024/oct/01/new-york-city-mayor-eric-adams-hearing-bribery-case
01/10/2024,US news,"Biden urges port operators to increase wages after 45,000 workers go on strike",-0.2263,Negative,https://www.theguardian.com/us-news/2024/oct/01/us-port-workers-strike-ila-union
01/10/2024,US news,More than 150 dead after Hurricane Helene dumps over 40tn gallons of rain,-0.995,Negative,https://www.theguardian.com/us-news/2024/oct/01/hurricane-helene-rainfall
01/10/2024,US news,Trump continues to deny climate crisis as he visits hurricane-ravaged Georgia,-0.9957,Negative,https://www.theguardian.com/us-news/2024/oct/01/trump-visits-georgia-denies-climate-crisis-after-hurricane-helene
01/10/2024,US news,US justice department announces investigation into Tulsa race massacre,0.917,Positive,https://www.theguardian.com/us-news/2024/oct/01/tulsa-race-massacre-doj-investigation
01/10/2024,US news,Tennessee plastics factory staff killed in Hurricane Helene reportedly told not to evacuate,-0.9963,Negative,https://www.theguardian.com/us-news/2024/oct/01/tennessee-plastics-factory-hurricane
01/10/2024,US news,Flamingo foster fathers hatch an egg together at the San Diego zoo,0.8451,Positive,https://www.theguardian.com/us-news/2024/oct/01/flamingo-dads-san-diego-zoo
01/10/2024,US news,Kentucky sheriff resigns after being charged with killing judge at courthouse,-0.9704,Negative,https://www.theguardian.com/us-news/2024/oct/01/kentucky-sheriff-shot-judge-resigns
01/10/2024,US news,Nevada Republicans dismiss 43ft nude Trump effigy as ‘deplorable’,-0.875,Negative,https://www.theguardian.com/us-news/2024/oct/01/naked-trump-statue-nevada-republicans
01/10/2024,US news,Overcharged for substandard housing: untold story of Haitians in Springfield,0.9939,Positive,https://www.theguardian.com/us-news/2024/oct/01/haitians-springfield-ohio-housing
01/10/2024,US news,Trump visits hurricane-ravaged Georgia and makes false claims about Biden,-0.9846,Negative,https://www.theguardian.com/us-news/2024/sep/30/trump-visits-georgia-after-hurricane-helene-false-biden-claims
01/10/2024,US news,Tim Walz’s midwestern charm boosts Harris – can he help sell her economic vision?,0.9987,Positive,https://www.theguardian.com/us-news/2024/oct/01/tim-walz-debate-jd-vance
01/10/2024,US news,How to watch the Walz-Vance vice-presidential debate,0.9288,Positive,https://www.theguardian.com/us-news/2024/oct/01/watch-walz-vance-vice-presidential-debate-time
01/10/2024,US news,Doctors issue stark warning as Louisiana reclassifies abortion pills,0.9406,Positive,https://www.theguardian.com/us-news/2024/oct/01/louisiana-abortion-pills
01/10/2024,US news,‘This man is everything’: how devoted Trump supporters took over the Republican party in a Michigan city,0.9792,Positive,https://www.theguardian.com/us-news/2024/oct/01/trump-shoppe-republicans-michigan-saginaw
01/10/2024,US news,First Thing: Israel launches invasion into southern Lebanon,-0.9986,Negative,https://www.theguardian.com/us-news/2024/oct/01/first-thing-israel-launches-invasion-into-southern-lebanon
01/10/2024,US news,‘Pattern of negligence’: a chemical plant fire in Georgia forces tens of thousands to take shelter,-0.996,Negative,https://www.theguardian.com/us-news/2024/oct/01/georgia-biolab-chemicals-smoke-evacuation
